Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Beae product countdown end at (product.metafields.beae.countdown),Beae product countdown start at (product.metafields.beae.countdown_from),Conservação (product.metafields.custom.conservacao),Descricao Institucional (product.metafields.custom.descricao_institucional),Preço plano anual (product.metafields.custom.preco_plano_anual),Titulo institucional (product.metafields.custom.titulo_institucional),EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Informações sobre alérgenos (product.metafields.shopify.allergen-information),Tipo de chocolate (product.metafields.shopify.chocolate-type),Cor (product.metafields.shopify.color-pattern),Preferências dietéticas (product.metafields.shopify.dietary-preferences),Sabor (product.metafields.shopify.flavor),Tipo de farinha/grão (product.metafields.shopify.flour-grain-type),Ficha técnica do alimento (product.metafields.shopify.food-product-form),Instruções de aquecimento (product.metafields.shopify.heating-instructions),Material (product.metafields.shopify.material),Forma (product.metafields.shopify.shape),Tipo de entrada de chá (product.metafields.shopify.tea-input-type),Produtos complementares (product.metafields.shopify--discovery--product_recommendation.complementary_products),Produtos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products),Configurações de produtos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products_display),Impulsionamentos de produtos na pesquisa (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
mini-quiche-de-fumeiro-2-un-240g-plano-anual-via-pix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_do_produto_Mini_Quiche_de_Fumeiro_03.jpg?v=1774440670,3,Mini Quiche de Fumeiro – 2 un. 240g - Minha loja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mini-quiche-de-fumeiro-2-un-240g-plano-anual-via-pix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_do_produto_Mini_Quiche_de_Fumeiro_04.jpg?v=1774440670,4,Mini Quiche de Fumeiro – 2 un. 240g - Minha loja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mini-quiche-de-fumeiro-2-un-240g-plano-anual-via-pix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_do_produto_Mini_Quiche_de_Fumeiro_05.jpg?v=1774440670,5,Mini Quiche de Fumeiro – 2 un. 240g - Minha loja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mini-quiche-de-fumeiro-2-un-240g-plano-anual-via-pix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_do_produto_Mini_Quiche_de_Fumeiro_06.jpg?v=1774440670,6,Mini Quiche de Fumeiro – 2 un. 240g - Minha loja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
experimente-viver,Cesta Experimente viver,"<p><meta charset=""utf-8""><meta charset=""utf-8""><span></span><span></span><span>Uma cesta com toda a nossa linha de produtos, para quem ama se permitir e conhecer o NOVO! Uma jornada que merece flores!</span><br></p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Pratos prontos > Acompanhamentos e aperitivos prontos",Salgado,"",true,Title,Default Title,,,,,,,,,1300.0,shopify,deny,manual,539.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/IMG_7412.heic?v=1754250861,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
viver-alem-de-existir,Cesta Viver além de existir,"<p><meta charset=""utf-8""><meta charset=""utf-8""><span></span><span></span><span>Essa cesta transborda SEROTONINA, sorrisos e felicidade pensada para quem ama doces e deseja comer sem culpa!</span><br></p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Pratos prontos > Acompanhamentos e aperitivos prontos",Salgado,"",true,Title,Default Title,,,,,,,,,1300.0,shopify,deny,manual,297.44,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/IMG_7382.heic?v=1754251148,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
organize,Organize,"<p><meta charset=""utf-8""><meta charset=""utf-8""><span></span><span></span><span>Pensada para quem gosta de COMER BEM, seguir uma ROTINA SAUDÁVEL e não tem tempo de preparar seus lanches! Essa cesta tem os produtos mais elaborados e proteícos!</span><br></p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Pratos prontos > Acompanhamentos e aperitivos prontos",Salgado,"",true,Title,Default Title,,,,,,,,,1300.0,shopify,deny,manual,236.50,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Kit-img2.jpg?v=1754251386,1,Kit Experimentação Salgados - Minha loja,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
movimente,Cesta Presente Movimente,"<p><meta charset=""utf-8"">Para quem deseja sair da ZONA DE CONFORTO e praticar ATIVIDADE FÍSICA! Essa cesta é cheia de ENERGIA E MOTIVAÇAO!<br></p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Pratos prontos > Acompanhamentos e aperitivos prontos",Salgado,"",true,Title,Default Title,,,,,,,,,1300.0,shopify,deny,manual,306.90,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/IMG_7868.heic?v=1754251462,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
kit-sabores,Kit Sabores,"<p><meta charset=""utf-8""><meta charset=""utf-8""><span></span><span></span><span>São os 18 lanches da Move gourmet, nosso cardápio completo para 15 dias!</span><br></p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Pratos prontos > Acompanhamentos e aperitivos prontos",Salgado,"",true,Title,Default Title,,,,,,,,,1300.0,shopify,deny,manual,438.90,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Designsemnome-2026-03-28T100823.716.jpg?v=1774773967,1,Kit Sabores - Move Gourmet,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
kit-experimentacao-salgados,Kit Primeira Mordida,"<p><meta charset=""utf-8"">Para quem quer conhecer o melhor dos doces da Move. São 6 doces da Move para 1 semana! Ingredientes 100% naturais, zero glúten, lactose, açúcar e polióis.<br></p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Pratos prontos > Acompanhamentos e aperitivos prontos",Salgado,"",true,Title,Default Title,,,,,,,,,1300.0,shopify,deny,manual,217.67,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_produto_Move_IA.png?v=1754304708,1,Kit Primeira Mordida - Move Gourmet,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
kit-experimentacao-doces,Kit Doce Vida,"<p><meta charset=""utf-8""><span></span><span></span><span>Para quem quer conhecer o melhor dos doces da Move. São 9 doces da Move para 1 semana! Ingredientes 100% naturais, zero glúten, lactose, açúcar e polióis. </span></p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Doces e chocolates > Doce",Doce,"",true,Title,Default Title,,,,,,,,,531.0,shopify,deny,manual,197.07,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0774/1148/3884/files/imagem_doces_IA.png?v=1754304708,1,Kit Doce Vida - Move Gourmet,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
mini-bolo-de-laranja-com-calda-de-laranja-2-un-150g,Mini Bolo de Laranja com Calda de Laranja  – 2 un.  150g,"<p>Farinha de amêndoas, ovos, suco de laranja integral, manteiga ghee, fermento químico em pó e edulcorantes (estévia e isomalto oligossacarídeo da mandioca). Ingredientes da calda: suco de laranja integral, polvilho doce, manteiga ghee e edulcorantes (estévia e isomalto oligossacarídeo da mandioca). ALÉRGICOS: CONTÉM OVOS, AMÊNDOA E DERIVADOS DE LEITE. PODE CONTER CASTANHA DE CAJU E CASTANHA DO PARÁ. NÃO CONTÉM GLÚTEN. NÃO CONTÉM LACTOSE.</p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Padaria > Bolos e sobremesas em forma de barra > Bolos",Doce,"Sem açucar, Sem glúten, Zero Lactose",true,Title,Default Title,,,,,,,,mbl150,150.0,shopify,deny,manual,41.80,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Design_sem_nome_-_2026-03-25T090932.439.jpg?v=1774526893,1,Mini Bolo de Laranja com Calda de Laranja – 2 un. 150g - Move Gourmet,false,,,,,,,,,,,,,,,,"<p><b>Produto ultracongelado.</b><br> Conservar no freezer (–18°C) até a data de validade.<br> Uma vez descongelado, não recongelar.</p> <br> <p><b>Modo de preparo:</b><br> Para consumir quente, pré-aqueça o forno a 160°C por 10 minutos.<br> Retire o plástico da embalagem e aqueça por <b>8 a 10 minutos</b> ou até a calda começar a brilhar.<br> Se preferir, leve ao micro-ondas por <b>30 segundos</b> em potência média.<br> Também pode ser consumido em temperatura ambiente.</p>","<p>Simples, elegante e com sabor de memória afetiva. O <b>Mini Bolo de Laranja com Calda de Laranja</b> da MOVE é feito com suco integral da fruta, farinha de amêndoas, manteiga ghee e um toque delicado de estévia com fibra de mandioca, que adoça naturalmente sem sobrecarregar o paladar.</p> <br> <p>Assado lentamente, ele tem textura úmida, leve e aveludada. A calda, feita com suco fresco e polvilho doce, realça o cítrico com suavidade e equilibra cada mordida com brilho e frescor.</p> <br> <p>Um doce leve, com ingredientes limpos, pensado para nutrir corpo e alma.</p>","R$26,60",<p><b>A doçura cítrica que reconforta sem pesar</b></p>,,,,ovos; leite; nozes,,,sem-gluten; nao-contem-lactose,laranja,nozes,,,,,,,,,,,g,,,active
mini-bolo-de-laranja-com-calda-de-laranja-2-un-150g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_bolo_2.png?v=1774440601,2,Mini Bolo de Laranja com Calda de Laranja – 2 un. 150g - Minha loja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coxinha-de-frango-organico-8-un-312g-copia,Coxinha de Frango Orgânico – 8 un.  312g (Cópia),"<p>Ingredientes: mandioca, fécula de batata, óleo de coco extravirgem,<br> azeite de oliva extravirgem, recheio de frango desfiado (peito de frango,<br> cebola, pimentão, azeite de oliva extravirgem, páprica doce, coentro,<br> alho), requeijão zero lactose, amaranto em flocos e sal. ALÉRGICOS:<br> CONTÉM DERIVADO DE LEITE. PODE CONTER OVOS, AMÊNDOA,<br> CASTANHA DE CAJU E CASTANHA DO PARÁ. NÃO CONTÉM GLÚTEN.<br> NÃO CONTÉM LACTOSE.</p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Pratos prontos > Acompanhamentos e aperitivos prontos",Salgado,"Lanche fit, Salgado fit, Sem lactose, Zero Glúten",false,Title,Default Title,,,,,,,,,312.0,shopify,deny,manual,55.95,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/ImagemCoxinhadeFrangoOrganico.png?v=1753310260,1,Coxinha de Frango Orgânico – 8 un. 312g - Minha loja,false,,,,,,,,,,,,,,,,,,"R$39,17",,,,,leite; ovos; nozes,,,sem-gluten; nao-contem-lactose; organico,,,fresco,,,,,,,,,,g,,,draft
coxinha-de-frango-organico-8-un-312g-copia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_do_produto.png?v=1753807487,2,Coxinha de Frango Orgânico – 8 un. 312g (Cópia) - Minha loja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brownie-4-un-135g-2,Brownie – 4 un.  135g 2,"<p>Ingredientes: chocolate 70% sem açúcar (massa de cacau, manteiga de<br> cacau), ovos, óleo de coco extravirgem, farinha de amêndoas, cacau em<br> pó, bicarbonato de sódio, aromas naturais, edulcorantes (estévia e<br> isomalto-oligossacarídeo da mandioca), emulsificantes (lecitina de girassol<br> e polirricinoleato de poliglicerila). ALÉRGICOS: CONTÉM OVOS E<br> AMÊNDOA. PODE CONTER CASTANHA DE CAJU, CASTANHA DO PARÁ E<br> DERIVADOS DE LEITE. NÃO CONTÉM GLÚTEN. NÃO CONTÉM LACTOSE.</p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Padaria > Bolos e sobremesas em forma de barra > Sobremesas em forma de barra",Doce,"Doce fit, Sem lactose, Zero Glúten",false,Title,Default Title,,,,,,,,,136000.0,shopify,deny,manual,59.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/IamgemBrownie.png?v=1753310261,1,Brownie – 4 un. 135g - Minha loja,false,,,,,,,,,,,,,,,,,,"R$41,30",,,,,ovos; nozes,,,sem-gluten; nao-contem-lactose,chocolate,nozes,,,,,,,,,,,kg,,,draft
mini-quiche-de-fumeiro-2-un-240g-copia,Mini Quiche de Fumeiro – 2 un.  240g (Cópia),"<p><meta charset=""utf-8""><span></span><span></span><span>Carne de fumeiro (carne suína), banana da terra, creme culinário vegetal (água, óleo de girassol, pasta de amêndoas, amido de tapioca, sal), farinha de amêndoas, bebida vegetal de amêndoas (água, amêndoas e carbonato de cálcio), polvilho doce, queijo parmesão zero lactose, manteiga ghee, fermento químico em pó, sal e estabilizantes goma acácia e fosfato tricálcico. ALÉRGICOS: CONTÉM AMÊNDOA E DERIVADOS DE LEITE. PODE CONTER OVOS, CASTANHA DE CAJU E CASTANHA DO PARÁ. NÃO CONTÉM GLÚTEN. NÃO CONTÉM LACTOSE.</span></p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Padaria > Bolos e tortas",Salgado,"Low carb, Salgado fit, Sem açucar, Sem lactose, Zero Glúten, Zero poliol",false,Title,Default Title,,,,,,,,mqf,240.0,shopify,deny,manual,59.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/ImagemdoprodutoMiniQuichedeFumeiro.png?v=1753310261,1,Mini Quiche de Fumeiro – 2 un. 240g - Minha loja,false,,,,,,,,,,,,,,,,,,"R$41,30",,,,,nozes; leite; ovos,,,sem-gluten; nao-contem-lactose,,,,,,,,,,,,,g,,,draft
mini-quiche-de-fumeiro-2-un-240g-copia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_do_produto_Mini_Quiche_de_Fumeiro_02.jpg?v=1774440670,2,Mini Quiche de Fumeiro – 2 un. 240g - Minha loja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mini-quiche-de-fumeiro-2-un-240g-copia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_do_produto_Mini_Quiche_de_Fumeiro_03.jpg?v=1774440670,3,Mini Quiche de Fumeiro – 2 un. 240g - Minha loja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mini-quiche-de-fumeiro-2-un-240g-copia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_do_produto_Mini_Quiche_de_Fumeiro_04.jpg?v=1774440670,4,Mini Quiche de Fumeiro – 2 un. 240g - Minha loja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mini-quiche-de-fumeiro-2-un-240g-copia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_do_produto_Mini_Quiche_de_Fumeiro_05.jpg?v=1774440670,5,Mini Quiche de Fumeiro – 2 un. 240g - Minha loja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mini-quiche-de-fumeiro-2-un-240g-copia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_do_produto_Mini_Quiche_de_Fumeiro_06.jpg?v=1774440670,6,Mini Quiche de Fumeiro – 2 un. 240g - Minha loja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brownie-4-un-135g,Brownie – 4 un.  135g,"<p data-start=""97"" data-end=""419""><strong data-start=""97"" data-end=""114"">Ingredientes:</strong> chocolate 70% sem açúcar (massa de cacau, manteiga de cacau), ovos, óleo de coco extravirgem, farinha de amêndoas, cacau em pó, bicarbonato de sódio, aromas naturais, edulcorantes (estévia e isomalto-oligossacarídeo da mandioca), emulsificantes (lecitina de girassol e polirricinoleato de poliglicerila).</p>
<p data-start=""421"" data-end=""578""><strong data-start=""421"" data-end=""435"">ALÉRGICOS:</strong> CONTÉM OVOS E AMÊNDOA. PODE CONTER CASTANHA DE CAJU, CASTANHA DO PARÁ E DERIVADOS DE LEITE. <strong data-start=""530"" data-end=""552"">NÃO CONTÉM GLÚTEN. </strong><strong data-start=""555"" data-end=""578"">NÃO CONTÉM LACTOSE.</strong></p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Padaria > Bolos e sobremesas em forma de barra > Sobremesas em forma de barra",Doce,"Sem açucar, Sem glúten, Zero Lactose",true,Title,Default Title,,,,,,,,,135.0,shopify,deny,manual,64.90,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Design_sem_nome_-_2026-03-25T090706.636.jpg?v=1774526894,1,Brownie – 4 un. 135g - Move Gourmet,false,,,,,,,,,,,,,,,,"<p><b>Produto ultracongelado.</b><br> Conservar no freezer (–18°C) até a data de validade.<br> Uma vez descongelado, não recongelar.</p> <br><p><b>Modo de preparo:</b><br> Para uma textura mais macia, aqueça no forno pré-aquecido a 160°C por <b>5 a 7 minutos</b> ou leve ao micro-ondas por <b>15 a 20 segundos</b>.<br> Se preferir consumir gelado, basta deixar descongelar em temperatura ambiente por cerca de 30 minutos.</p>","<p>Um clássico da confeitaria, repensado com ingredientes limpos e funcionais. O <b>Brownie da MOVE</b> é feito com chocolate 70% sem açúcar, farinha de amêndoas e óleo de coco extravirgem. Cada mordida entrega a textura perfeita: casquinha fina por fora e centro denso, úmido e macio.</p><br>
 <p>Naturalmente adoçado com estévia e fibra de mandioca, tem sabor intenso de cacau e zero adição de açúcar, glúten ou lactose. É ideal para momentos em que o corpo pede um doce, mas a mente quer equilíbrio.</p> <p>Um doce de verdade, que respeita sua saúde.</p>","R$41,30",Cacau de verdade para momentos que importam,,,,ovos; nozes,,,sem-gluten; nao-contem-lactose,chocolate,nozes,,,,,,,,,,,g,,,active
brownie-4-un-135g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_Brownie_2.png?v=1774440460,2,Brownie – 4 un. 135g - Minha loja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brownie-4-un-135g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_do_WhatsApp_de_2025-05-20_a_s_22.41.33_9dd01585.jpg?v=1774440460,3,Brownie – 4 un. 135g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coxinha-de-frango-organico-8-un-312g,Coxinha de Frango Orgânico – 8 un.  312g,"<p data-start=""99"" data-end=""371"">Mandioca, fécula de batata, óleo de coco extravirgem, azeite de oliva extravirgem, recheio de frango desfiado (peito de frango, cebola, pimentão, azeite de oliva extravirgem, páprica doce, coentro, alho), requeijão zero lactose, amaranto em flocos e sal.</p>
<p data-start=""373"" data-end=""528""><strong data-start=""373"" data-end=""387"">ALÉRGICOS:</strong> CONTÉM DERIVADO DE LEITE. PODE CONTER OVOS, AMÊNDOA, CASTANHA DE CAJU E CASTANHA DO PARÁ. <strong data-start=""480"" data-end=""502"">NÃO CONTÉM GLÚTEN. </strong><strong data-start=""505"" data-end=""528"">NÃO CONTÉM LACTOSE.</strong></p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Pratos prontos > Acompanhamentos e aperitivos prontos",Salgado,"Lanche fit, Salgado fit, Sem lactose, Zero Glúten",true,Title,Default Title,,,,,,,,,312.0,shopify,deny,manual,61.54,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0774/1148/3884/files/17_12.jpg?v=1774526894,1,Coxinha de Frango Orgânico – 8 un. 312g - Move Gourmet,false,,,,,,,,,,,,,,,,"<b>Produto ultracongelado.</b>
Conservar no freezer (-18°C) até a data de validade.
Uma vez descongelado, não recongelar.
<br>
<br>
<b>Modo de preparo (sem descongelar):</b>
Pré-aqueça o forno a 180°C por 10 minutos.
Retire o plástico da embalagem, coloque as coxinhas em uma assadeira e leve ao forno por 20 a 25 minutos, ou até dourarem levemente.
<br>
<br>
Se preferir, finalize por 3 minutos na airfryer para mais crocância.","Na MOVE, reinventamos um dos maiores ícones da culinária brasileira com ingredientes limpos, orgânicos e naturalmente nutritivos. Nossa Coxinha de Frango Orgânico é feita com mandioca como base, leve, macia e sem glúten e empanada com amaranto em flocos, que traz crocância e valor nutricional sem pesar.
<br>
<br>
O recheio é feito com peito de frango orgânico desfiado, temperado com páprica, coentro e azeite extravirgem, criando um sabor envolvente e caseiro. Para finalizar, um toque suave de requeijão zero lactose entrega cremosidade sem abrir mão do bem-estar. É o sabor de infância, feito para o seu presente.","R$39,16","A clássica brasileira, com ingredientes que cuidam de você",,,,leite; ovos; nozes,,,sem-gluten; nao-contem-lactose; organico,,,fresco,,,,,,,,,,g,,,active
coxinha-de-frango-organico-8-un-312g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_Coxinha_de_Frango_Organico_6.png?v=1774440486,2,Coxinha de Frango Orgânico – 8 un. 312g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mini-quiche-de-fumeiro-2-un-240g,Mini Quiche de Fumeiro – 2 un.  240g,"<p><meta charset=""utf-8""><span></span><span></span><span>Carne de fumeiro (carne suína), banana da terra, creme culinário vegetal (água, óleo de girassol, pasta de amêndoas, amido de tapioca, sal), farinha de amêndoas, bebida vegetal de amêndoas (água, amêndoas e carbonato de cálcio), polvilho doce, queijo parmesão zero lactose, manteiga ghee, fermento químico em pó, sal e estabilizantes goma acácia e fosfato tricálcico. ALÉRGICOS: CONTÉM AMÊNDOA E DERIVADOS DE LEITE. PODE CONTER OVOS, CASTANHA DE CAJU E CASTANHA DO PARÁ. NÃO CONTÉM GLÚTEN. NÃO CONTÉM LACTOSE.</span></p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Padaria > Bolos e tortas",Salgado,"Low carb, Salgado fit, Sem açucar, Sem lactose, Zero Glúten, Zero poliol",true,Title,Default Title,,,,,,,,mqf240,240.0,shopify,deny,manual,64.90,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0774/1148/3884/files/16_12.jpg?v=1774526895,1,Mini Quiche de Fumeiro – 2 un. 240g - Move Gourmet,false,,,,,,,,,,,,,,,,"<b>Conservação:</b> Mantenha congelado a -18°C. Após aberto, consumir imediatamente. Não recongelar após o descongelamento. 
<br>
<br>
<b>Validade: </b>6 meses a partir da data de fabricação (vide embalagem). Preparo: Retire do freezer e leve direto ao forno pré-aquecido a 180 °C por aproximadamente 10 a 15 minutos, ou até aquecer completamente e a base ficar crocante.","Na MOVE, acreditamos que comida saudável pode ser cheia de história, cultura e sabor. Nossa Mini Quiche de Fumeiro é feita com carne suína artesanal, produzida exclusivamente para a MOVE em uma fazenda no Recôncavo Baiano, um processo cuidadoso que resgata saberes tradicionais e respeita o tempo dos alimentos.
<br>
<br>
A carne passa por um preparo exclusivo com nosso próprio blend adoçante natural (fibra de tapioca + estévia) e tem 95% da gordura removida antes de compor o recheio leve e nutritivo.
<br>
<br>
 A base é feita com farinha de amêndoas e manteiga ghee, crocante, nutritiva e sem glúten. É um snack gourmet, com raízes brasileiras, pensado para quem escolhe comer com saúde, consciência e prazer.","R$41,30","A tradição do Recôncavo, reinventada com leveza e cuidado.",,,,nozes; leite; ovos,,,sem-gluten; nao-contem-lactose,,,,,,,,,,,,,g,,,active
mini-quiche-de-fumeiro-2-un-240g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_quiche-hover-move.png?v=1774440670,2,Mini Quiche de Fumeiro – 2 un. 240g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mini-quiche-de-fumeiro-2-un-240g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_do_produto_Mini_Quiche_de_Fumeiro_02.jpg?v=1774440670,3,Mini Quiche de Fumeiro – 2 un. 240g - Minha loja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mini-quiche-de-fumeiro-2-un-240g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_do_produto_Mini_Quiche_de_Fumeiro_03.jpg?v=1774440670,4,Mini Quiche de Fumeiro – 2 un. 240g - Minha loja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mini-quiche-de-fumeiro-2-un-240g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_do_produto_Mini_Quiche_de_Fumeiro_04.jpg?v=1774440670,5,Mini Quiche de Fumeiro – 2 un. 240g - Minha loja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
